Title,Price,Marque,Modele,Kilometrage,Mise_en_circulation,Energie,Boite_vitesse,Puissance_fiscale,Puissance_ch,Transmission,Carrosserie,Etat_general,Proprietaires,Gouvernorat,Couleur_exterieure,Couleur_interieure,Sellerie,Nombre_places,Nombre_portes,Cylindree,Equipements,Date_annonce,URL
KIA K2700 Double Cabine,44000 DT,KIA,K2700,120 000,5.2013,Diesel,Manuelle,8.0,80.0,Intégrale,Utilitaire,Très bon,1ère main,Tunis,Blanc,Noir,Similicuir,2,2,2700.0,"Climatisation, Fermeture centralisée, Radar de recul, Vitres électriques",08.02.2026,https://www.automobile.tn/fr/occasion/kia/k2700/120010
Renault Clio Life Plus 0.9 TCe 12V Energy S&S 90 cv,47000 DT,Renault,Clio,95 000,3.2022,Essence,Manuelle,5.0,90.0,Traction,Compacte,Très bon,1ère main,Tunis,Blanc,Noir,Tissu,5,5,898.0,"ABS, Airbags frontaux, Airbags latéraux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Direction assistée, Fermeture centralisée, Feux à LED, GPS, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges électriques, Vitres électriques",08.02.2026,https://www.automobile.tn/fr/occasion/renault/clio/110176
Hyundai i20 High Grade 1.0 L T-GDI DCT-7 100 cv Boîte auto,69000 DT,Hyundai,i20,32 000,5.2024,Essence,Automatique,5.0,100.0,Traction,Compacte,Très bon,1ère main,Tunis,Blanc,Noir,Tissu,5,5,998.0,"ABS, Airbags frontaux, Airbags latéraux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Jantes en alliage, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Vitres électriques",08.02.2026,https://www.automobile.tn/fr/occasion/hyundai/i20/123123
Honda Brio Amaze 1.2 L i-VTEC 88 cv,29000 DT,Honda,Brio Amaze,145 000,5.2018,Essence,Manuelle,5.0,88.0,Traction,Berline,Très bon,1ère main,Tunis,Gris,Noir,Tissu,5,4,1198.0,"ABS, Airbags frontaux, Climatisation, Direction assistée, Fermeture centralisée, Vitres électriques",08.02.2026,https://www.automobile.tn/fr/occasion/honda/brio-amaze/123122
Mercedes-Benz Classe A Berline AMG 180 d 1.5 d 8V 7G-DCT 116 cv Boîte auto,107000 DT,Mercedes-Benz,Classe A Berline,102 000,7.2019,Diesel,Automatique,6.0,116.0,Traction,Berline,Très bon,1ère main,Sousse,Blanc,Noir,Alcantara,5,5,1461.0,"ABS, Airbags frontaux, Airbags latéraux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Feux à LED, Jantes en alliage, Navigation, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges chauffants, Vitres électriques",08.02.2026,https://www.automobile.tn/fr/occasion/mercedes-benz/classe-a-berline/120252
Mitsubishi L200 Sportero Double Cabine,140000 DT,Mitsubishi,L200 Sportero,53 000,10.2022,Diesel,Automatique,8.0,136.0,Intégrale,Pick-up,Très bon,1ère main,Tunis,Blanc,Noir,Tissu,5,4,2442.0,"ABS, Airbags frontaux, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Feux à LED, Jantes en alliage, Ordinateur de bord, Radar de recul, Vitres électriques",08.02.2026,https://www.automobile.tn/fr/occasion/mitsubishi/l200-sportero/121791
Hyundai Grand Santa Fe,72000 DT,Hyundai,Grand Santa Fe,305 000,12.2015,Diesel,Automatique,12.0,150.0,Intégrale,SUV,Très bon,,Tunis,Bleu,Gris,Cuir,7,5,2199.0,"ABS, Airbags frontaux, Airbags latéraux, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Feux à LED, Jantes en alliage, Ordinateur de bord, Régulateur de vitesse, Sièges électriques, Toit ouvrant, Toit panoramique, Vitres électriques",08.02.2026,https://www.automobile.tn/fr/occasion/hyundai/grand-santa-fe/123221
Renault Clio Life Plus 1.0 SCe 12V S&S 75 cv,43500 DT,Renault,Clio,74 000,11.2022,Essence,Manuelle,4.0,75.0,Traction,Berline,Très bon,1ère main,Sidi Bouzid,Noir,Gris,Tissu,5,5,999.0,"ABS, Airbags frontaux, Airbags latéraux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Direction assistée, Fermeture centralisée, Feux à LED, GPS, Navigation, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges électriques, Vitres électriques",08.02.2026,https://www.automobile.tn/fr/occasion/renault/clio/117889
Fiat Panda City Cross City Cross 1.2 69 S&S 69 cv,38500 DT,Fiat,Panda City Cross,104 000,3.2022,Essence,Manuelle,4.0,69.0,Traction,Citadine,Très bon,1ère main,Sidi Bouzid,Noir,Noir,Tissu,5,5,1242.0,"ABS, Airbags frontaux, Bluetooth, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Ordinateur de bord, Radar de recul, Vitres électriques",08.02.2026,https://www.automobile.tn/fr/occasion/fiat/panda-city-cross/118745
Audi A5 Sportback Ambition Luxe 1.8 TFSi 16V Multitronic 144 cv Boîte auto,45000 DT,Audi,A5 Sportback,208 000,3.2012,Essence,Automatique,9.0,144.0,Traction,Berline,Très bon,1ère main,Ben Arous,Noir,Autre,Cuir,5,4,1800.0,"Android Auto, Apple Carplay, Bluetooth, Climatisation, Climatisation automatique, Navigation, Régulateur de vitesse, Sièges chauffants, Sièges électriques",08.02.2026,https://www.automobile.tn/fr/occasion/audi/a5-sportback/123162
GWM Haval Jolion 1.5 T 143 cv Boîte auto,85000 DT,GWM,Haval Jolion,19 000,8.2022,Essence,Automatique,9.0,143.0,Traction,SUV,Très bon,1ère main,Ben Arous,Blanc,Marron,Similicuir,5,5,1479.0,"ABS, Airbags frontaux, Airbags latéraux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Jantes en alliage, Navigation, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges chauffants, Sièges électriques, Toit ouvrant, Toit panoramique, Vitres électriques",08.02.2026,https://www.automobile.tn/fr/occasion/great-wall/jolion/123160
Fiat 500 1.2 L 69 cv Boîte auto,49900 DT,Fiat,500,77 000,6.2023,Essence,Automatique,4.0,69.0,Traction,Citadine,Très bon,,Ariana,Noir,Autre,Tissu,4,3,1242.0,"ABS, Airbags frontaux, Airbags latéraux, Bluetooth, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Jantes en alliage, Ordinateur de bord, Toit ouvrant, Toit panoramique",08.02.2026,https://www.automobile.tn/fr/occasion/fiat/500/123114
BMW Série 3 coupé PACK M 330d 3.0 d 24V 245 cv Boîte auto,59900 DT,BMW,,180 000,2.2009,Diesel,Automatique,14.0,245.0,Propulsion,Coupé,Très bon,1ère main,Ariana,Noir,Beige,Cuir,4,2,2993.0,Toit ouvrant,08.02.2026,https://www.automobile.tn/fr/occasion/bmw/serie-3-coupe/123075
Dongfeng S50 1.5 L 120 cv,38000 DT,Dongfeng,S50,95 000,11.202,Essence,Manuelle,6.0,120.0,Traction,Berline,Très bon,,Ben Arous,Noir,Noir,Tissu,5,4,1499.0,"ABS, Airbags frontaux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Direction assistée, Fermeture centralisée, Jantes en alliage, Ordinateur de bord, Radar de recul, Vitres électriques",08.02.2026,https://www.automobile.tn/fr/occasion/dongfeng/s50/123072
Citroën Nemo Attraction Combispace 1.4 i 75 cv,35000 DT,et du,Nemo,161 000,4.2015,Essence,Manuelle,5.0,75.0,Traction,Monospace,Très bon,,Ben Arous,Gris,Noir,Tissu,5,5,1400.0,,08.02.2026,https://www.automobile.tn/fr/occasion/citroen/nemo/123071
Renault Express Van 1.5 dCi S&S 95 cv,39900 DT,Renault,Express Van,173 000,11.2022,Diesel,Manuelle,5.0,95.0,Traction,Utilitaire,Très bon,1ère main,Ariana,Blanc,Noir,Tissu,2,4,1461.0,"ABS, Airbags frontaux, Bluetooth, Climatisation, Direction assistée, Fermeture centralisée, Feux à LED, Ordinateur de bord",08.02.2026,https://www.automobile.tn/fr/occasion/renault/express-van/123047
Volkswagen Golf 6 Confortline 1.6 TDI 16V FAP Blue Motion 105 cv,46900 DT,Volkswagen,Golf 6,150 000,11.2011,Diesel,Manuelle,5.0,105.0,Traction,Berline,Très bon,1ère main,Ariana,Noir,Noir,Tissu,5,4,1598.0,"ABS, Airbags frontaux, Airbags latéraux, Bluetooth, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Jantes en alliage, Navigation, Ordinateur de bord, Radar de recul, Toit ouvrant, Vitres électriques",08.02.2026,https://www.automobile.tn/fr/occasion/volkswagen/golf-6/123001
KIA Rio 5p Smart 1.2 i-CVVT 16V ISG 84 cv,46500 DT,KIA,Rio 5p,72 000,7.2022,Essence,Manuelle,5.0,84.0,Traction,Compacte,Très bon,,Ariana,Noir,Rouge,Tissu,5,5,1197.0,"ABS, Airbags frontaux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Direction assistée, Fermeture centralisée, GPS, Jantes en alliage, Navigation, Radar de recul, Régulateur de vitesse, Vitres électriques",08.02.2026,https://www.automobile.tn/fr/occasion/kia/rio-5p/122992
Mercedes-Benz GLC Avantgarde 250 2.0 i 16V 4MATIC BlueTEC 9G-Tronic 211 cv Boîte auto,122500 DT,Mercedes-Benz,GLC,58 000,11.2017,Essence,Automatique,12.0,211.0,Intégrale,SUV,Très bon,1ère main,Ariana,Noir,Beige,Cuir,5,4,1991.0,"Android Auto, Apple Carplay, Bluetooth, Navigation, Sièges chauffants, Sièges électriques, Toit ouvrant, Toit panoramique",08.02.2026,https://www.automobile.tn/fr/occasion/mercedes-benz/glc/122910
Toyota Corolla Dynamic 1.2 T 16V CVT 116 cv Boîte auto,59900 DT,Toyota,Corolla,143 000,3.202,Essence,Automatique,6.0,116.0,Traction,Berline,Très bon,,Ariana,Blanc,Noir,Tissu,5,5,1197.0,"ABS, Airbags frontaux, Airbags latéraux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Feux à LED, Jantes en alliage, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Vitres électriques",08.02.2026,https://www.automobile.tn/fr/occasion/toyota/corolla-5p/122896
Suzuki Celerio Populaire 1.0 L GL 68 cv,34900 DT,Suzuki,Celerio,112 000,1.2023,Essence,Manuelle,4.0,68.0,Traction,Citadine,Très bon,1ère main,Ben Arous,Gris,Noir,Tissu,5,5,998.0,"ABS, Airbags frontaux, Android Auto, Apple Carplay, Bluetooth, Climatisation, Direction assistée, Fermeture centralisée, Jantes en alliage, Radar de recul, Vitres électriques",08.02.2026,https://www.automobile.tn/fr/occasion/suzuki/celerio/122889
Fiat Doblo Van Club 1.6 L HDI 92 cv,60000 DT,Fiat,Doblo,52 000,12.2024,Diesel,Manuelle,5.0,92.0,Traction,Utilitaire,Très bon,,Ben Arous,Gris,Noir,Tissu,3,5,1560.0,"ABS, Airbags frontaux, Airbags latéraux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Direction assistée, Fermeture centralisée, Radar de recul, Régulateur de vitesse",08.02.2026,https://www.automobile.tn/fr/occasion/fiat/doblo/122869
Seat Ibiza Style,33900 DT,Seat,Ibiza,141 000,7.2012,Essence,Manuelle,5.0,75.0,Traction,Compacte,Très bon,,Ben Arous,Noir,Noir,Tissu,5,5,1200.0,"ABS, Airbags frontaux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Feux à LED, Jantes en alliage, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Toit ouvrant, Vitres électriques",08.02.2026,https://www.automobile.tn/fr/occasion/seat/ibiza/122712
Volkswagen Polo Sedan Trendline 1.4 L 85 cv,37500 DT,Volkswagen,Polo Sedan,186 000,7.2017,Essence,Manuelle,5.0,85.0,Traction,Berline,Très bon,,Ben Arous,Gris,Noir,Tissu,5,4,1390.0,"ABS, Airbags frontaux, Bluetooth, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Jantes en alliage, Ordinateur de bord, Vitres électriques",08.02.2026,https://www.automobile.tn/fr/occasion/volkswagen/polo-sedan/122708
Isuzu D-Max Simple Cabine 2.5 TDI 2WD Pickup 163 cv,52900 DT,Isuzu,D-Max Simple Cabine,375 000,9.2016,Diesel,Manuelle,8.0,163.0,Propulsion,Pick-up,Très bon,1ère main,Ben Arous,Blanc,Gris,Tissu,3,2,2500.0,,08.02.2026,https://www.automobile.tn/fr/occasion/isuzu/d-max/122672
KIA Sportage EX 2.0 CRDi VGT 16V DPF 4x4 184 cv,45900 DT,KIA,Sportage,330 000,10.201,Diesel,Manuelle,10.0,184.0,Intégrale,SUV,Très bon,,Ben Arous,Gris,Gris,Cuir,5,5,2000.0,"Climatisation, Climatisation automatique, ESP, Régulateur de vitesse, Sièges chauffants, Toit ouvrant",08.02.2026,https://www.automobile.tn/fr/occasion/kia/sportage/122671
Peugeot Partner Clim Blanc Niveau 1 + Autoradio 1.6 HDi 8V FAP Fourgon 75 cv,27900 DT,Peugeot,Partner,366 000,3.2009,Diesel,Manuelle,5.0,75.0,Traction,Utilitaire,Très bon,1ère main,Ben Arous,Blanc,Noir,Tissu,2,3,1600.0,"Bluetooth, Navigation, Sièges électriques",08.02.2026,https://www.automobile.tn/fr/occasion/peugeot/partner/122539
KIA Rio 5p GX 1.2 i-CVVT 16V ISG 84 cv,44500 DT,KIA,Rio 5p,138 000,12.2021,Essence,Manuelle,5.0,84.0,Traction,Compacte,Très bon,,Ben Arous,Blanc,Noir,Tissu,5,5,1197.0,"ABS, Airbags frontaux, Android Auto, Apple Carplay, Bluetooth, Climatisation, Direction assistée, Fermeture centralisée, GPS, Jantes en alliage, Navigation, Radar de recul, Régulateur de vitesse, Vitres électriques",08.02.2026,https://www.automobile.tn/fr/occasion/kia/rio-5p/122312
Fiat Doblo Combi Maxi 1.3 MJTD 16V Combi court S&S 90 cv,48500 DT,Fiat,Doblo Combi,113 000,1.2021,Diesel,Manuelle,5.0,90.0,Traction,Monospace,Très bon,,Ben Arous,Blanc,Noir,Tissu,5,5,1248.0,"ABS, Airbags frontaux, Bluetooth, Climatisation, Direction assistée, Fermeture centralisée, Ordinateur de bord",08.02.2026,https://www.automobile.tn/fr/occasion/fiat/doblo-combi/122311
KIA Rio 5p SX 1.2 i-CVVT 16V 84 cv,46500 DT,KIA,Rio 5p,147 000,12.2018,Essence,Manuelle,5.0,84.0,Traction,Compacte,Très bon,,Ben Arous,Rouge,Noir,Tissu,5,5,1248.0,"ABS, Airbags frontaux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, ESP, Fermeture centralisée, Jantes en alliage, Navigation, Ordinateur de bord, Radar de recul, Vitres électriques",08.02.2026,https://www.automobile.tn/fr/occasion/kia/rio-5p/122309
Mercedes-Benz GLA 180 1.6 i 16V Turbo 7G-DCT 122 cv Boîte auto,69900 DT,Mercedes-Benz,GLA,151 000,8.2016,Essence,Automatique,7.0,122.0,Traction,SUV,Très bon,1ère main,Ariana,Noir,Autre,Similicuir,5,5,1595.0,"Android Auto, Apple Carplay, Bluetooth, Navigation, Sièges chauffants, Sièges électriques, Toit panoramique",08.02.2026,https://www.automobile.tn/fr/occasion/mercedes-benz/gla/122188
GWM Haval H6 1.5 T 150cv boite auto,83000 DT,GWM,Haval H6,105 000,2.2023,Essence,Automatique,8.0,150.0,Traction,SUV,Très bon,1ère main,Ben Arous,Noir,Rouge,Similicuir,5,5,1499.0,"ABS, Airbags frontaux, Airbags latéraux, Android Auto, Apple Carplay, Bluetooth, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Feux à LED, GPS, Jantes en alliage, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges électriques, Toit ouvrant, Toit panoramique, Vitres électriques",08.02.2026,https://www.automobile.tn/fr/occasion/great-wall/h6/122182
Hyundai Tucson Top Grade,105000 DT,Hyundai,Tucson,105 000,1.2021,Diesel,Automatique,7.0,115.0,Traction,SUV,Très bon,,Ben Arous,Noir,Beige,Cuir,5,5,1600.0,"ABS, Airbags frontaux, Airbags latéraux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Feux à LED, Jantes en alliage, Navigation, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges chauffants, Sièges électriques, Toit ouvrant, Toit panoramique, Vitres électriques",08.02.2026,https://www.automobile.tn/fr/occasion/hyundai/tucson/122171
Peugeot Expert,49900 DT,Peugeot,Expert,165 000,11.202,Diesel,Manuelle,9.0,130.0,Traction,Utilitaire,Très bon,1ère main,Ariana,Blanc,Noir,Tissu,3,5,1997.0,"ABS, Airbags frontaux, Climatisation, Direction assistée, Fermeture centralisée, Régulateur de vitesse",08.02.2026,https://www.automobile.tn/fr/occasion/peugeot/expert/122046
KIA Rio 5p SX 1.2 i-CVVT 16V 84 cv,47000 DT,KIA,Rio 5p,102 000,12.2019,Essence,Manuelle,5.0,84.0,Traction,Compacte,Très bon,1ère main,Ben Arous,Noir,Noir,Tissu,5,5,1248.0,"ABS, Airbags frontaux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, ESP, Fermeture centralisée, Jantes en alliage, Navigation, Ordinateur de bord, Radar de recul, Vitres électriques",08.02.2026,https://www.automobile.tn/fr/occasion/kia/rio-5p/121984
Dacia Logan 1.0 TCe 12V 100 cv,38000 DT,Dacia,Logan,123 000,11.2022,Essence,Manuelle,5.0,100.0,Traction,Berline,Très bon,,Ben Arous,Blanc,Noir,Tissu,5,4,999.0,"ABS, Airbags frontaux, Climatisation, Direction assistée, Fermeture centralisée, Ordinateur de bord, Régulateur de vitesse",08.02.2026,https://www.automobile.tn/fr/occasion/dacia/logan/121983
Mercedes-Benz Classe A Urban 180 Turbo 1.6 i 16V Turbo 122 cv,55000 DT,Mercedes-Benz,Classe A,195 000,12.2012,Essence,Manuelle,6.0,122.0,Traction,Berline,Très bon,,Ben Arous,Blanc,Noir,Tissu,5,5,1600.0,"Apple Carplay, Bluetooth, Caméra de recul, Navigation, Sièges chauffants, Sièges électriques, Toit ouvrant, Toit panoramique",08.02.2026,https://www.automobile.tn/fr/occasion/mercedes-benz/classe-a/121981
Renault Megane Sedan 1.5 dCi 100cv,18900 DT,Renault,Megane Sedan,439 000,5.2006,Diesel,Manuelle,5.0,100.0,Traction,Berline,Très bon,,Ben Arous,Noir,Noir,Similicuir,5,4,1500.0,"Bluetooth, Navigation",08.02.2026,https://www.automobile.tn/fr/occasion/renault/megane-sedan/121979
Mahindra KUV 100 K8 1.2 82cv,31900 DT,Mahindra,KUV 100,47 000,8.2023,Essence,Manuelle,5.0,82.0,Traction,SUV,Très bon,1ère main,Ariana,Noir,Noir,Tissu,5,5,1198.0,"ABS, Airbags frontaux, Bluetooth, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Feux à LED, Jantes en alliage, Ordinateur de bord, Radar de recul, Vitres électriques",08.02.2026,https://www.automobile.tn/fr/occasion/mahindra/kuv-100/121950
KIA Sportage SX 1.7 CRDi VGT 16V 4x2 115 cv,69500 DT,KIA,Sportage,144 000,6.2018,Diesel,Manuelle,7.0,115.0,Traction,SUV,Très bon,1ère main,Ariana,Blanc,Noir,Cuir,5,4,1695.0,"Android Auto, Apple Carplay, Bluetooth, Sièges électriques, Toit ouvrant",08.02.2026,https://www.automobile.tn/fr/occasion/kia/sportage/121938
Ford Mustang,95000 DT,Ford,Mustang,98 000,6.2014,Essence,Automatique,23.0,460.0,Propulsion,Cabriolet,Très bon,1ère main,Ben Arous,Blanc,Noir,Cuir,4,2,3700.0,"Android Auto, Apple Carplay, Vitres électriques",08.02.2026,https://www.automobile.tn/fr/occasion/ford/mustang/121713
Ssangyong Musso,115000 DT,Ssangyong,Musso,72 000,4.2023,Diesel,Automatique,7.0,140.0,Intégrale,Pick-up,Très bon,1ère main,Ben Arous,Noir,Noir,Tissu,5,4,2157.0,"ABS, Airbags frontaux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Jantes en alliage, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Vitres électriques",08.02.2026,https://www.automobile.tn/fr/occasion/ssangyong/musso/121660
KIA Picanto Populaire 1.0 DPI 12V ISG 67 cv,41000 DT,KIA,Picanto,59 000,12.2023,Essence,Manuelle,4.0,67.0,Traction,Citadine,Très bon,1ère main,Ben Arous,Beige,Noir,Tissu,5,5,998.0,"ABS, Airbags frontaux, Android Auto, Apple Carplay, Bluetooth, Climatisation, Direction assistée, Fermeture centralisée, Ordinateur de bord, Vitres électriques",08.02.2026,https://www.automobile.tn/fr/occasion/kia/picanto/121600
Ford Focus Trend Sport 1.0 SCTi 12V EcoBoost Powershift S&S 125 cv Boîte auto,39900 DT,Ford,Focus,130 000,11.2018,Essence,Automatique,7.0,125.0,Traction,Berline,Très bon,1ère main,Ben Arous,Noir,Noir,Tissu,5,5,999.0,"ABS, Airbags frontaux, Airbags latéraux, Android Auto, Apple Carplay, Bluetooth, Climatisation, Direction assistée, Fermeture centralisée, Feux à LED, Jantes en alliage, Navigation, Ordinateur de bord, Radar de recul, Vitres électriques",08.02.2026,https://www.automobile.tn/fr/occasion/ford/focus/121598
